"productName","arabicName","productDescription","ardescription","productSubCategoryId","productCategoryId","productPrice","productMrp"
"Yellow capsule bulb, 5 watts, E27","لمبة اصفر كبسولة 5 واط E27","The LED light bulb provides a soft and diffused level of light to create a warm and inviting atmosphere, ideal for chandeliers, garden lighting, wall sconces, wall lighting and all kinds, creating a cozy and pleasant atmosphere.<br> <br>- Designed to comfort your eyes Very soft and exudes a lot of joy<br> - Ideal for general and commercial room lighting High quality LED bulbs<br>- Saves up to 80% energy compared to a regular bulb<br>- Pure and elegant design is the perfect alternative to disposable traditional bulbs <br>- Environmentally friendly product that contains no mercury or Any other hazardous materials<br>- Does not transmit ultraviolet or infrared rays. Safe and good for your children and family<br>There are no comments for this product.","يوفر لمبة إضاءة LED مستوى ناعم ومنتشر من الضوء لخلق جو دافئ وجذاب، مثالية للثريات وإضاءة الحديقة وشمعدان الحائط وإضاءة الحائط وكافة الأنواع، مما يخلق جوًا مريحًا ولطيفًا.<br> <br>- مصممة لراحة عينيك ناعمة للغاية تطفي كثير من البهجة<br>- مثالي لإضاءة الغرفة العامة والتجارية مصابيح LED عالية الجودة<br>- توفر ما يصل إلى 80% من الطاقة مقارنةً بالمصباح العادي<br>- تصميم نقي وأنيق يعتبر البديل المثالي للمصابيح التقليدية المستهلكة <br>- منتج صديق للبيئة لا يحتوي على زئبق أو أي مواد خطرة أخرى<br>- لا تنفذ أشعته فوق البنفسجية أو أشعة تحت الحمراء امنة وجيدة لأطفالك وعائلتك<br>لا يوجد أي تعليقات لهذا المنتج.","664a5d5d58dce04055a05f3f","664a3d90b1c689cd118f5d34","6.33","10.24"
"White capsule bulb, 5 watts, E14.","لمبة ابيض كبسولة 5 واط E14.","The LED light bulb provides a soft and diffused level of light to create a warm and inviting atmosphere, ideal for chandeliers, garden lighting, wall sconces, wall lighting and all kinds, creating a cozy and pleasant atmosphere.<br> <br>- Designed to comfort your eyes Very soft and exudes a lot of joy<br> - Ideal for general and commercial room lighting High quality LED bulbs<br>- Saves up to 80% energy compared to a regular bulb<br>- Pure and elegant design is the perfect alternative to disposable traditional bulbs <br>- Environmentally friendly product that contains no mercury or Any other hazardous materials<br>- Does not transmit ultraviolet or infrared rays. Safe and good for your children and family<br>Thank you very much<br>Excellent","يوفر لمبة إضاءة LED مستوى ناعم ومنتشر من الضوء لخلق جو دافئ وجذاب، مثالية للثريات وإضاءة الحديقة وشمعدان الحائط وإضاءة الحائط وكافة الأنواع، مما يخلق جوًا مريحًا ولطيفًا.<br> <br>- مصممة لراحة عينيك ناعمة للغاية تطفي كثير من البهجة<br>- مثالي لإضاءة الغرفة العامة والتجارية مصابيح LED عالية الجودة<br>- توفر ما يصل إلى 80% من الطاقة مقارنةً بالمصباح العادي<br>- تصميم نقي وأنيق يعتبر البديل المثالي للمصابيح التقليدية المستهلكة <br>- منتج صديق للبيئة لا يحتوي على زئبق أو أي مواد خطرة أخرى<br>- لا تنفذ أشعته فوق البنفسجية أو أشعة تحت الحمراء امنة وجيدة لأطفالك وعائلتك<br>شكراً جزيلاً<br>ممتازة","664a5d5d58dce04055a05f3f","664a3d90b1c689cd118f5d34","6.33","10.24"
"Flat capsule yellow bulb 50W E27","لمبة أصفر كبسولة مسطحة 50 واط E27","The LED light bulb provides a soft and diffused level of light to create a warm and inviting atmosphere, ideal for chandeliers, garden lighting, wall sconces, wall lighting and all kinds, creating a cozy and pleasant atmosphere.<br> <br>- Designed to comfort your eyes Very soft and exudes a lot of joy<br> - Ideal for general and commercial room lighting High quality LED bulbs<br>- Saves up to 80% energy compared to a regular bulb<br>- Pure and elegant design is the perfect alternative to disposable traditional bulbs <br>- Environmentally friendly product that contains no mercury or Any other hazardous materials<br>- Does not transmit ultraviolet or infrared rays. Safe and good for your children and family<br>There are no comments for this product.","يوفر لمبة إضاءة LED مستوى ناعم ومنتشر من الضوء لخلق جو دافئ وجذاب، مثالية للثريات وإضاءة الحديقة وشمعدان الحائط وإضاءة الحائط وكافة الأنواع، مما يخلق جوًا مريحًا ولطيفًا.<br> <br>- مصممة لراحة عينيك ناعمة للغاية تطفي كثير من البهجة<br>- مثالي لإضاءة الغرفة العامة والتجارية مصابيح LED عالية الجودة<br>- توفر ما يصل إلى 80% من الطاقة مقارنةً بالمصباح العادي<br>- تصميم نقي وأنيق يعتبر البديل المثالي للمصابيح التقليدية المستهلكة <br>- منتج صديق للبيئة لا يحتوي على زئبق أو أي مواد خطرة أخرى<br>- لا تنفذ أشعته فوق البنفسجية أو أشعة تحت الحمراء امنة وجيدة لأطفالك وعائلتك<br>لا يوجد أي تعليقات لهذا المنتج.","664a5d5d58dce04055a05f3f","664a3d90b1c689cd118f5d34","10.93","17.68"
"LED light, bright, multi-colored buried lamp (solar + yellow + white), size 10 cm.","ليد لايت كشاف دفن بنل اشراقة متعددة الألوان ( شمسي+ اصفر + ابيض ) مقاس 10 سم .","God willing, the spotlight fits in with the hall<br>The shape is nice and quiet<br>The lighting covers a large area<br>Distinctive quality<br>It lights up the house in an amazing way","ما شاء الله الكشاف ناسب مع الصاله<br>الشكل حلو وهادئ<br>الاضاءه تغطي مكان كبير<br>جودة مميزه<br>تضيء البيت بشكل مدهش","664a5d9e58dce04055a05f46","664a3d90b1c689cd118f5d34","7.91","12.80"
"LED light panel burial light, white color, 7 cm, 5 watts, elegant and quiet design.","ليد لايت كشاف دفن بنل لون الانارة ابيض 7 سم 5 واط تصميم أنيق وهادئ.","The product arrived unexpectedly quickly and the quality is high
For the price","المنتج وصل بسرعة غير متوقعة والجودة عالية
بالنسبة للسعر","664a5d9e58dce04055a05f46","664a3d90b1c689cd118f5d34","2.51","4.06"
"Burial spotlight, white, 14 cm, 12 watts","كشاف دفن بنل لون ابيض 14 سم 12 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5d9e58dce04055a05f46","664a3d90b1c689cd118f5d34","5.61","9.08"
"Pannel burial spotlight, 20 cm, 24 watts","كشاف دفن بنل لون 20 سم 24 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5d9e58dce04055a05f46","664a3d90b1c689cd118f5d34","8.34","13.49"
"Panel, 24 colors, cream, solar lighting, buried, 20 cm, 24 watts","بنل 24 لون الانارة كريمي شمسي دفن 20 سم 24 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5d9e58dce04055a05f46","664a3d90b1c689cd118f5d34","8.34","13.49"
"Burial spotlight, yellow, 14 cm, 12 watts","كشاف دفن بنل لون اصفر 14 سم 12 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5d9e58dce04055a05f46","664a3d90b1c689cd118f5d34","5.61","9.08"
"Burial spotlight, 3 multiple lights, 20 cm, 24 watt glass frame","كشاف دفن بنل 3اضاءات متعددة 20 سم فريم زجاج 24 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5d9e58dce04055a05f46","664a3d90b1c689cd118f5d34","25.16","40.71"
"Burial spotlight, yellow, 20 cm, 18 watts","كشاف دفن بنل لون اصفر 20 سم 18 واط","Many brands have the same quality, but their price is twice that
Quality and guarantee at a reasonable price","ماركات كثيرة نفس الجودة ولكن سعرها ضعفين هذا
جودة وضمان بسعر معقول","664a5d9e58dce04055a05f46","664a3d90b1c689cd118f5d34","8.63","13.96"
"Pannel burial light, lighting color, white, 7-10 cm, multiple sizes, snowy, 18 watts","كشاف دفن بنل لون الانارة ابيض 7-10 سم متعددة المقاسات ثلجي 18 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5d9e58dce04055a05f46","664a3d90b1c689cd118f5d34","6.47","10.47"
"Rectangular spotlight with snow cover, lighting color, 3 lights, 30 watts, size 60 cm","كشاف مستطيل غطاء ثلجي لون الانارة 3اضاءات 30 واط مقاس 60 سم","This decorative light bulb adds aesthetic touches to the home. This bulb contains a decorative metal frame that spreads soft light through the colored plastic cover and gives you a comfortable atmosphere in your room.<br>- It is safe and does not cause any heat.<br>- It is easy to install, hang and use and does not consume a large amount of energy. Electrical energy.<br>- Suitable for children’s rooms and bedrooms <br>- Environmentally friendly. It does not contain toxic materials, mercury, ultraviolet or infrared rays, which is more protective for your eyes.<br>There are no comments for this product.","تضفي لمبة الإضاءة الزخرفية لمسات جمالية إلى المنزل تحتوي هذه اللمبة على إطار معدني مزخرف الشكل تنشر ضوءًا ناعمًا عبر الغطاء البلاستيكي الملون ويمنحك جوًا مريحًا في غرفتك<br>- امنة ولا تسبب أي حرارة <br>- سهلة التركيب والتعليق والاستخدام ولا تستهلك قدر عال من الطاقة الكهربائية.<br>- مناسبة لغرف الأطفال والنوم <br>- صديقة للبيئة لا تحتوي على مواد سامة ولا على الزئبق ولا الأشعة فوق البنفسجية أو الأشعة تحت الحمراء تعتبر أكثر حماية لعينيك.<br>لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","12.94","20.94"
"Rectangular spotlight, transparent cover, lighting color, 3 lights, 60 watts, size 120 cm","كشاف مستطيل غطاء شفاف لون الانارة 3اضاءات 60 واط مقاس 120 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","19.55","31.63"
"Rectangular spotlight with snow cover, lighting color, 3 lights, 60 watts, size 120 cm","كشاف مستطيل غطاء ثلجي لون الانارة 3اضاءات 60 واط مقاس 120 سم","This decorative light bulb adds aesthetic touches to the home. This bulb contains a decorative metal frame that spreads a soft light through the colored plastic cover and gives you a comfortable atmosphere in your room<br>- It is safe and does not cause any heat <br>- It is easy to install, hang and use and does not consume a large amount of energy. Electrical energy.<br>- Suitable for children’s rooms and bedrooms <br>- Environmentally friendly. It does not contain toxic materials, mercury, ultraviolet or infrared rays, which is more protective for your eyes.<br>There are no comments for this product.","تضفي لمبة الإضاءة الزخرفية لمسات جمالية إلى المنزل تحتوي هذه اللمبة على إطار معدني مزخرف الشكل تنشر ضوءًا ناعمًا عبر الغطاء البلاستيكي الملون ويمنحك جوًا مريحًا في غرفتك<br>- امنة ولا تسبب أي حرارة <br>- سهلة التركيب والتعليق والاستخدام ولا تستهلك قدر عال من الطاقة الكهربائية.<br>- مناسبة لغرف الأطفال والنوم <br>- صديقة للبيئة لا تحتوي على مواد سامة ولا على الزئبق ولا الأشعة فوق البنفسجية أو الأشعة تحت الحمراء تعتبر أكثر حماية لعينيك.<br>لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","19.55","31.63"
"Rectangular spotlight, transparent cover, white lighting color, 60 watts, size 120 cm","كشاف مستطيل غطاء شفاف لون الانارة ابيض 60 واط مقاس 120 سم","","","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","14.38","23.27"
"Rectangular spotlight, transparent cover, lighting color, 3 lights, 30 watts, size 60 cm","كشاف مستطيل غطاء شفاف لون الانارة 3اضاءات 30 واط مقاس 60 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","12.94","20.94"
"Rectangular spotlight with snow cover, white lighting color, 30 watts, size 60 cm","كشاف مستطيل غطاء ثلجي لون الانارة ابيض 30 واط مقاس 60 سم","This decorative light bulb adds aesthetic touches to the home. This bulb contains a decorative metal frame that spreads soft light through the colored plastic cover and gives you a comfortable atmosphere in your room.<br>- It is safe and does not cause any heat.<br>- It is easy to install, hang and use and does not consume a large amount of energy. Electrical energy.<br>- Suitable for children’s rooms and bedrooms <br>- Environmentally friendly. It does not contain toxic materials, mercury, ultraviolet rays or infrared rays, which is more protective for your eyes.","تضفي لمبة الإضاءة الزخرفية لمسات جمالية إلى المنزل تحتوي هذه اللمبة على إطار معدني مزخرف الشكل تنشر ضوءًا ناعمًا عبر الغطاء البلاستيكي الملون ويمنحك جوًا مريحًا في غرفتك<br>- امنة ولا تسبب أي حرارة <br>- سهلة التركيب والتعليق والاستخدام ولا تستهلك قدر عال من الطاقة الكهربائية.<br>- مناسبة لغرف الأطفال والنوم <br>- صديقة للبيئة لا تحتوي على مواد سامة ولا على الزئبق ولا الأشعة فوق البنفسجية أو الأشعة تحت الحمراء تعتبر أكثر حماية لعينيك.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","9.78","15.82"
"Silver base lamp with lighting color, 3 lights, 96 watts, size 120 cm","كشاف قاعدة فضي مع لون الانارة 3اضاءات 96 واط مقاس 120 سم","This decorative light bulb adds aesthetic touches to the home. This bulb contains a decorative metal frame that spreads a soft light through the colored plastic cover and gives you a comfortable atmosphere in your room<br>- It is safe and does not cause any heat <br>- It is easy to install, hang and use and does not consume a large amount of energy. Electrical energy.<br>- Suitable for children’s rooms and bedrooms <br>- Environmentally friendly. It does not contain toxic materials, mercury, ultraviolet or infrared rays, which is more protective for your eyes.<br>There are no comments for this product.","تضفي لمبة الإضاءة الزخرفية لمسات جمالية إلى المنزل تحتوي هذه اللمبة على إطار معدني مزخرف الشكل تنشر ضوءًا ناعمًا عبر الغطاء البلاستيكي الملون ويمنحك جوًا مريحًا في غرفتك<br>- امنة ولا تسبب أي حرارة <br>- سهلة التركيب والتعليق والاستخدام ولا تستهلك قدر عال من الطاقة الكهربائية.<br>- مناسبة لغرف الأطفال والنوم <br>- صديقة للبيئة لا تحتوي على مواد سامة ولا على الزئبق ولا الأشعة فوق البنفسجية أو الأشعة تحت الحمراء تعتبر أكثر حماية لعينيك.<br>لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","56.93","92.11"
"Decorative rectangular spotlight, base, lighting color, 3 lights, 120 cm pink frame, 75 watts","كشاف مستطيل ديكوري قاعدة لون الانارة 3اضاءات مع 120 سم إطار وردي 75 واط","This decorative light bulb adds aesthetic touches to the home. This bulb contains a decorative metal frame that spreads soft light through the colored plastic cover and gives you a comfortable atmosphere in your room.<br>- It is safe and does not cause any heat.<br>- It is easy to install, hang and use and does not consume a large amount of energy. Electrical energy.<br>- Suitable for children’s rooms and bedrooms <br>- Environmentally friendly. It does not contain toxic materials, mercury, ultraviolet or infrared rays, which is more protective for your eyes.<br>There are no comments for this product.","تضفي لمبة الإضاءة الزخرفية لمسات جمالية إلى المنزل تحتوي هذه اللمبة على إطار معدني مزخرف الشكل تنشر ضوءًا ناعمًا عبر الغطاء البلاستيكي الملون ويمنحك جوًا مريحًا في غرفتك<br>- امنة ولا تسبب أي حرارة <br>- سهلة التركيب والتعليق والاستخدام ولا تستهلك قدر عال من الطاقة الكهربائية.<br>- مناسبة لغرف الأطفال والنوم <br>- صديقة للبيئة لا تحتوي على مواد سامة ولا على الزئبق ولا الأشعة فوق البنفسجية أو الأشعة تحت الحمراء تعتبر أكثر حماية لعينيك.<br>لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","53.19","86.06"
"Silver base lamp with 3 lights, size 60 cm","كشاف قاعدة فضي مع لون الانارة 3اضاءات مقاس 60 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","52.90","85.59"
"Silver base lamp, 3 lights, size 60 cm","كشاف قاعدة فضي لون الانارة 3اضاءات مقاس 60 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","50.60","81.87"
"Silver base lamp, lighting color, 3 lights, length 120 cm","كشاف قاعدة فضي لون الانارة 3اضاءات طول 120 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","70.15","113.50"
"Golden base lamp, 3 lights, size 60 cm","كشاف قاعدة ذهبي لون الانارة 3اضاءات مقاس 60 سم ","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","50.60","81.87"
"Decorative spotlight, lighting color, 3 lights, size 120 cm, with mauve color frame, 75 watts","كشاف ديكوري لون الانارة 3اضاءات مقاس 120 سم مع فريم لون موف 75 واط","This decorative light bulb adds aesthetic touches to the home. This bulb contains a decorative metal frame that spreads a soft light through the colored plastic cover and gives you a comfortable atmosphere in your room<br>- It is safe and does not cause any heat <br>- It is easy to install, hang and use and does not consume a large amount of energy. Electrical energy.<br>- Suitable for children’s rooms and bedrooms <br>- Environmentally friendly. It does not contain toxic materials, mercury, ultraviolet or infrared rays, which is more protective for your eyes.<br>There are no comments for this product.","تضفي لمبة الإضاءة الزخرفية لمسات جمالية إلى المنزل تحتوي هذه اللمبة على إطار معدني مزخرف الشكل تنشر ضوءًا ناعمًا عبر الغطاء البلاستيكي الملون ويمنحك جوًا مريحًا في غرفتك<br>- امنة ولا تسبب أي حرارة <br>- سهلة التركيب والتعليق والاستخدام ولا تستهلك قدر عال من الطاقة الكهربائية.<br>- مناسبة لغرف الأطفال والنوم <br>- صديقة للبيئة لا تحتوي على مواد سامة ولا على الزئبق ولا الأشعة فوق البنفسجية أو الأشعة تحت الحمراء تعتبر أكثر حماية لعينيك.<br>لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","53.19","86.06"
"Decorative spotlight, lighting color, 3 lights, size 120 cm, with blue frame, 75 watts","كشاف ديكوري لون الانارة 3اضاءات مقاس 120 سم مع فريم لون ازرق 75 واط","This decorative light bulb adds aesthetic touches to the home. This bulb contains a decorative metal frame that spreads a soft light through the colored plastic cover and gives you a comfortable atmosphere in your room<br>- It is safe and does not cause any heat <br>- It is easy to install, hang and use and does not consume a large amount of energy. Electrical energy.<br>- Suitable for children’s rooms and bedrooms <br>- Environmentally friendly. It does not contain toxic materials, mercury, ultraviolet or infrared rays, which is more protective for your eyes.<br>There are no comments for this product.","تضفي لمبة الإضاءة الزخرفية لمسات جمالية إلى المنزل تحتوي هذه اللمبة على إطار معدني مزخرف الشكل تنشر ضوءًا ناعمًا عبر الغطاء البلاستيكي الملون ويمنحك جوًا مريحًا في غرفتك<br>- امنة ولا تسبب أي حرارة <br>- سهلة التركيب والتعليق والاستخدام ولا تستهلك قدر عال من الطاقة الكهربائية.<br>- مناسبة لغرف الأطفال والنوم <br>- صديقة للبيئة لا تحتوي على مواد سامة ولا على الزئبق ولا الأشعة فوق البنفسجية أو الأشعة تحت الحمراء تعتبر أكثر حماية لعينيك.<br>لا يوجد أي تعليقات لهذا المنتج.","664a5dd358dce04055a05f4d","664a3d90b1c689cd118f5d34","53.19","86.06"
"A 3-watt torch bulb in the shape of a flame that can be used in chandelier bulbs and chandeliers and gives a soft, easy-on-the-eye E14 yellow light.","لمبة شعلة 3 واط عيدان شكل شعلة يمكن استخدامها في لمبات نجف والثريات وتمنح اضاءة صفراء مريحة للعين وهادئة E14.","Edison bulbs are made of high-quality glass that spread a wonderful light full of warmth and vitality. Quiet and comfortable for the eye. They resemble old light bulbs with wicks that spread decorative light.<br>The shape of the bulb is beautiful and distinctive.<br>A bulb with a simple, light design and strong light.<br>A bulb with an aesthetic touch. <br>A sweet bulb that gives bright, comfortable lighting","مصابيح اديسون مكون من زجاج عالي الجودة ينشر إضاءة رائعة مفعمة بالدفء و الحيوية هادئ و مريح للعين تشبه اللمبات الكهربائية القديمة مع فتائل تنشر إضاءة زخرفية.<br>شكل اللمبة جميل ومميز<br>لمبه بتصميم بسيط وخفيف واضاءه قوية<br>لمبة بلمسة جمالية<br>لمبة حلوةةةة تعطي إضاءة ساطعة ومريحة","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","2.45","3.96"
"Chandelier bulbs, the lighting color is yellow, with a modern and decorative design, 3 watts E14, suitable for all wall panels and lanterns, and is suitable as a chandelier bulb and chandelier, and gives you the required lighting.","لمبات نجف لون الإضاءة أصفر بتصميم عصري وديكوري 3 واط E14 مناسبة لكافة الأباليك الجدارية والفوانيس وتصلح كـ لمبة نجف وثريات وتمنحك الإضاءة المطلوبة.","Edison bulbs are made of high-quality glass that spread a wonderful light full of warmth and vitality. Quiet and comfortable for the eye. They resemble old light bulbs with wicks that spread decorative light. <br>A nice product with a long warranty. <br>You have excellent customer service and quick response. <br>Light bulbs with good condition","مصابيح اديسون مكون من زجاج عالي الجودة ينشر إضاءة رائعة مفعمة بالدفء و الحيوية هادئ و مريح للعين تشبه اللمبات الكهربائية القديمة مع فتائل تنشر إضاءة زخرفية.<br>منتج حلو مع ضمان طويل<br>ممتازة اللمبة البلحة في النجف<br>ما تتخيلون جودتها<br>خدمزة العملاء مميزه عندكم وسرعة في التجاوب<br>لمبات بلحة جيدة","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","2.59","4.19"
"Yellow 2700K light bulb with 5 watt golden pear shade.","لمبة لون الانارة اصفر 2700K مع قزاز ذهبي كمثرى 5 واط.","High quality in the bulb<br>A bulb that illuminates the place beautifully<br>The house turns into a painting of light<br>The bulb makes the decor look more beautiful","جودة عالية في اللمبة<br>لمبة تضيء المكان بشكل جميل<br>تحول البيت للوحة من النور<br>اللمبة بتخلي الديكور يبين أحلى","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","4.89","7.91"
"3 watt yellow bulb with E27 golden bulb","لمبة اصفر 3 واط مع قزاز ذهبي E27","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","3.45","5.58"
"Balha bulb, yellow, 4 watt, E14, Eidan","لمبة بلحة لون الانارة أصفر 4 وا ط E14 عيدان","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","3.31","5.36"
"Decorative bulbs in a beautiful circular shape, 5 watts, diameter 9.5 cm, honey-gold color. They can be used in chandelier and chandelier bulbs and give high-quality E27 yellow light.","لمبات ديكور شكل قزاز دائري جميل 5 واط قطر 9.5 سم لون عسلي ذهبي يمكن استخدامها في لمبات نجف والثريات وتمنح اضاءة صفراء عالية الجودة E27.","Edison bulbs are made of high-quality glass that spread a wonderful light full of warmth and vitality. Quiet and comfortable for the eye. They resemble old light bulbs with wicks that spread decorative light. With their elegant and sophisticated design, these bulbs are a perfect addition to chandeliers and chandeliers, giving you high-quality yellow light that adds unique beauty to every corner of your home. Thanks to E27 technology, you can easily use these bulbs with most types of bulbs, making them a convenient choice for redecorating your home. Reflect your best self with high-quality decorative lighting and get the beautiful circular decorative bulbs today!”<br>A wonderful product worth trying<br>Awesome bulb with a reasonable price<br>The bulb saves electricity and saves money<br>The light of the bulb gives a comfortable atmosphere <br>Beautiful Design Beautiful","مصابيح اديسون مكون من زجاج عالي الجودة ينشر إضاءة رائعة مفعمة بالدفء و الحيوية هادئ و مريح للعين تشبه اللمبات الكهربائية القديمة مع فتائل تنشر إضاءة زخرفية<br>أضف لمسة من الفخامة والأناقة إلى ديكور منزلك مع لمبات الديكور الشكل القزازي الدائري الجميلة. بتصميمها الأنيق والمتطور، تعتبر هذه اللمبات إضافة مثالية للمصابيح النجفية والثريات، حيث تمنحك إضاءة صفراء عالية الجودة تضفي جمالًا فريدًا على كل زاوية في منزلك. بفضل تقنية E27، يمكنك استخدام هذه اللمبات بسهولة مع معظم أنواع المصابيح، مما يجعلها خيارًا مريحًا لتجديد ديكور منزلك. انعكسي بأفضل حالاتك مع إضاءة ديكور عالية الجودة واحصل على لمبات الديكور الشكل القزازي الدائري الجميلة اليوم!""<br>منتج رائع يستاهل التجربة<br>لمبة رهيبة وسعرها معقول<br>اللمبة بتوفر استهلاك كهرباء وتوفير فلوس<br>نور اللمبة تعطي جو مريح<br>Beautiful Design جميل","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","6.83","11.05"
"5-watt E14 decorative bulbs for use in chandelier and chandelier bulbs. The lighting color is yellow, in a beautiful decorative shape.","لمبات ديكور 5 واط E14 للاستخدام في لمبات النجف والثريات لون الاضاءة اصفر شكل ديكوري جميل.","Edison bulbs are made of high-quality glass that spread a wonderful light full of warmth and vitality. Quiet and comfortable for the eye. They resemble old light bulbs with wicks that spread a decorative light.<br>A practical bulb with good lighting and a good price.<br>A beautiful bulb with a light design and saving electricity<br> I tried it at home, it is beautiful and its lighting is distinctive, despite its price","مصابيح اديسون مكون من زجاج عالي الجودة ينشر إضاءة رائعة مفعمة بالدفء و الحيوية هادئ و مريح للعين تشبه اللمبات الكهربائية القديمة مع فتائل تنشر إضاءة زخرفية.<br>لمبه عمليه واضاءته مرره جيده وسعرها كويس<br>لمبه جميله تصميها خفيف وموفره للكهرباء<br>جربتها عندي في البيت جميله وانارتها مميزة مع سعرها","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","3.45","5.58"
"Lighting color bulb, yellow with golden shade, pear, 2700K, power 5 watts, E27 TOEFL","لمبة لون الانارة اصفر مع قزاز ذهبي كمثرى 2700K القدرة 5 واط E27 توفل","Are you looking for a simple way to add a touch of elegance and warmth to your home? Look no further than the TOEFL Spiral Bulb! This unique lamp emits a warm, enchanting light that adds a warm and cozy ambiance to any room.
<br>Features of the TOEFL spiral bulb:<br>Benefits of the TOEFL spiral bulb:<br>Don't miss this opportunity to get a wonderful TOEFL spiral bulb. Order yours today and enjoy all the benefits it offers!<br>There are no reviews for this product.","هل تبحث عن طريقة بسيطة لإضافة لمسة من الأناقة والدفء إلى منزلك؟ لا تبحث أكثر من لمبة توفل الحلزونية! هذه المصباح الفريدة من نوعها تُصدر إضاءة دافئة ساحرة تُضفي أجواءً دافئة ومريحة على أي غرفة.
<br>ميزات لمبة توفل الحلزونية:<br>فوائد لمبة توفل الحلزونية:<br>لا تفوت هذه الفرصة للحصول على لمبة توفل الحلزونية الرائعة. اطلب خاصتك اليوم واستمتع بجميع الفوائد التي تقدمها!<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","6.43","10.40"
"Light bulb, yellow + blue, transparent, 7 watt LED E27","لمبة لون الانارة اصفر+قزازشفاف 7واطLED E27","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","5.01","8.11"
"Bulb, light color, honey yellow, transparent glass, length 12.5 cm, dimer base, E27, 40 watts","لمبه لون الانارة اصفر عسلي زجاجي شفاف طول 12.5 سم دايمر قاعدة E27 واط 40","Honey yellow light bulb, clear glass tube, compatible with dimer, E27 base, 40 watts<br>There are no reviews for this product.","لمبة لون الإضاءة الأصفر العسلي، تيوب زجاجي شفاف، متوافقة مع دايمر، قاعدة E27، قوة 40 واط<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","4.63","7.49"
