"productName","arabicName","productDescription","ardescription","productSubCategoryId","productCategoryId","productPrice","productMrp"
"A visible stain on a white round panel. The lighting color is white, 30 watts","لطش ظاهر بنل مدور ابيض لون الانارة ابيض 30 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","12.94","20.94"
"Solar panel floodlight, black frame, 20 cm, 30 watts","كشاف لطش بنل اطار اسود لون شمسي 20 سم 30 واط","LED panel spotlight with a simple and elegant design<br>
<br>Product specifications and features:<br>In short, this LED panel spotlight provides powerful and effective lighting with an elegant design and easy installation, making it an ideal choice for lighting various indoor spaces comfortably and aesthetically.<br>
<br>There are no reviews for this product."," كشاف ليد بنل بتصميم بسيط وأنيق<br>
<br>المواصفات والمزايا المنتج:<br>باختصار، فإن هذا الكشاف ليد بنل يوفر إضاءة قوية وفعالة مع تصميم أنيق وسهل التركيب، مما يجعله اختيارًا مثاليًا لإضاءة مختلف الأماكن الداخلية بشكل مريح وجمالي.<br>
<br>لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","16.96","27.44"
"Black solar panel flood light, cream color, 30 cm, 30 watts","كشاف لطش بنل جرم اسود لون شمسي كريمي 30 سم 30 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","15.53","25.13"
"Panel floodlight, yellow, 30 cm, 40 watts","كشاف لطش بنل لون اصفر 30 سم 40 واط","LED panel spotlight with a simple and elegant design<br>Product specifications and features:<br>
<br>There are no reviews for this product."," كشاف ليد بنل بتصميم بسيط وأنيق<br>المواصفات والمزايا المنتج:<br>
<br>لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","23.00","37.21"
"Visible lamp color, white, 30 watts, 20 cm, TOEFL","لطش ظاهر لون الانارة ابيض 30 واط 20 سم توفل","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","27.26","44.11"
"Black appearance, lighting color, 3 lights, 40 watts, 30 cm","لطش ظاهر اسود لون الانارة 3اضاءات 40 واط 30 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","28.46","46.05"
"Floodlight, cream solar color, 30 cm, transparent reflector, 40 watts","كشاف لطش لون شمسي كريمي 30 سم عاكس شفاف 40 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","24.15","39.07"
"Black apparent lamp, yellow lighting color, 40 watts, 30 cm","لطش ظاهر اسود لون الانارة أصفر 40 واط 30 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","25.88","41.87"
"Visible lamp, white, sensitive, movement, 36 watts, 30 cm","لطش ظاهر لون الانارة أبيض حساس حركة 36 واط 30 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","32.78","53.04"
"A visible stain on a white round panel. The lighting color is yellow, 40 watts","لطش ظاهر بنل مدور ابيض لون الانارة اصفر 40 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","20.13","32.57"
"Floodlight, white, 30 cm, transparent reflector, 50 watts","كشاف لطش لون ابيض 30 سم عاكس شفاف 50 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","33.35","53.96"
"Black panel spotlight, white color, 30 cm, 30 watts","كشاف لطش بنل جرم اسود لون ابيض 30 سم 30 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","15.53","25.13"
"Panel floodlight, black frame, cream solar color, 30 cm, 40 watts","كشاف لطش بنل اطار اسود لون شمسي كريمي 30 سم 40 واط","LED panel spotlight with a simple and elegant design<br>
<br>Product specifications and features:<br>
<br>There are no reviews for this product."," كشاف ليد بنل بتصميم بسيط وأنيق<br>
<br>المواصفات والمزايا المنتج:<br>
<br>لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","23.00","37.21"
"Panel spotlight, black frame, white color, 20 cm, 30 watts","كشاف لطش بنل اطار اسود لون ابيض 20 سم 30 واط","LED panel spotlight with a simple and elegant design<br>
<br>Product specifications and features:<br>In short, this LED panel spotlight provides powerful and effective lighting with an elegant design and easy installation, making it an ideal choice for lighting various indoor spaces comfortably and aesthetically.<br>
<br>There are no reviews for this product."," كشاف ليد بنل بتصميم بسيط وأنيق<br>
<br>المواصفات والمزايا المنتج:<br>باختصار، فإن هذا الكشاف ليد بنل يوفر إضاءة قوية وفعالة مع تصميم أنيق وسهل التركيب، مما يجعله اختيارًا مثاليًا لإضاءة مختلف الأماكن الداخلية بشكل مريح وجمالي.<br>
<br>لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","16.96","27.44"
"Black apparent shade, solar lighting color, 40 watts, 30 cm","لطش ظاهر اسود لون الانارة شمسي 40 واط 30 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","25.88","41.87"
"Visible shade, lighting color, white, 50 watts, 30 cm, TOEFL","لطش ظاهر لون الانارة ابيض 50 واط 30 سم توفل","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","50.60","81.87"
"The appearance of a white round panel, the lighting color is white, 40 watts","لطش ظاهر بنل مدور ابيض لون الانارة ابيض 40 واط","","","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","20.13","32.57"
"Black apparent lamp, white lighting, 40 watts, 30 cm","لطش ظاهر اسود لون الانارة أبيض 40 واط 30 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","25.88","41.87"
"Black apparent lamp, white lighting color, 40 watts, 30 cm, TOEFL","لطش ظاهر أسود لون الانارة أبيض 40 واط 30 سم توفل","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","40.25","65.12"
"White visible lamp, white lighting color, 40 watts, 30 cm, TOEFL","لطش ظاهر أبيض لون الانارة أبيض 40 واط 30 سم توفل","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","40.25","65.12"
"White circular lamp, colorful lighting, 3 lights, power 24 watts","لطش دائري ابيض لون الانارة ملون 3اضاءات القدرة 24 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","73.60","119.08"
"Flashlight, visible from a black panel, with a cream color, 50 watts, 30 cm, TOEFL","كشاف لطش ظاهر بنل اسود لون الانارة شمسي كريمي 50 واط 30 سم توفل","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","50.60","81.87"
"Spotlight with black panel, white lighting, 30 watts, 20 cm TOEFL","كشاف لطش ظاهر بنل اسود لون الانارة ابيض 30 واط 20 سم توفل","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","31.05","50.24"
"Panel flood light, white, 30 cm, 40 watts","كشاف لطش بنل لون ابيض 30 سم 40 واط","<br><br> LED panel spotlight with a simple and elegant design<br>Product specifications and features:<br>
<br>There are no reviews for this product.","<br><br> كشاف ليد بنل بتصميم بسيط وأنيق<br>المواصفات والمزايا المنتج:<br>
<br>لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","23.00","37.21"
"Panel spotlight, black frame, yellow color, 30 cm, 40 watts","كشاف لطش بنل اطار اسود لون اصفر 30 سم 40 واط","LED panel spotlight with a simple and elegant design<br>
<br>Product specifications and features:<br>There are no comments for this product."," كشاف ليد بنل بتصميم بسيط وأنيق<br>
<br>المواصفات والمزايا المنتج:<br>لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","23.00","37.21"
"Panel spotlight, black frame, white color, 30 cm, 40 watts","كشاف لطش بنل اطار اسود لون ابيض 30 سم 40 واط","LED panel spotlight with a simple and elegant design<br>
<br>Product specifications and features:<br>There are no comments for this product."," كشاف ليد بنل بتصميم بسيط وأنيق<br>
<br>المواصفات والمزايا المنتج:<br>لا يوجد أي تعليقات لهذا المنتج.","664a45a1b1c689cd118f5d42","664a3d90b1c689cd118f5d34","23.00","37.21"
