"productName","arabicName","productDescription","ardescription","productSubCategoryId","productCategoryId","productPrice","productMrp"
"Downlight burial light, yellow, 14 cm, 15 watts, high quality and beautiful lighting.","داون لايت كشاف دفن لون الاضاءة اصفر 14 سم 15 واط جودة عالية واضاءة جميلة.","These types of lights are designed to be free of toxic chemicals and change the concept of energy-consuming lamps by placing LED chips to last for long working hours and a long lifespan that guarantees you a high-quality and efficient product.<br>- A lamp with an elegant appearance that combines a modern style for room lighting that ensures your safety. And good visibility<br>- Resistant to high temperature <br>- Longer lifespan, up to 25,000 hours<br>- Can be easily installed on the ceiling or false ceilings <br>- Diffuses a pleasant and warm light for the eyes<br>Anyone who wants LED flashlight I recommend this store, their quality is high and their prices are excellent<br>good quality and practical. I congratulate you frankly<br>economical and the price is reasonable at all times","تم تصميم هذه الأنواع من الأضواء لتكون خالية من المواد الكيميائية السامة وتغير مفهوم المصابيح المستهلك للطاقة بوضع شرائح LED لتدوم لساعات عمل طويل وعمر افتراضي مديد يضمن لك منتج عالي الجودة والكفاءة.<br>- كشاف ذو مظهر انيق يجمع بين الطراز الحديث لإضاءة الغرف يضمن سلامتك ورؤية جيدة<br>- مقاومة لارتفاع درجة الحرارة <br>- عمر افتراضي يدوم لفترة أطول، حتى 25000 ساعة<br>- يمكن تثبيتها بسهولة على السقف أو الاسقف الزائفة <br>- تنشر إضاءة لطيفة ودافئة للعين<br>اي واحد يبغى كشاف ليد انصحه بهذا المتجر جودتهم عالية وأسعارهم ممتازه<br>جودة عالبة وعمليه أهنيكم صراحة<br>اقتصادي والسعر مناسب مرة","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","5.82","9.42"
"Burial spotlight, 3 multiple lights, 7 cm, 5 watts","كشاف دفن 3اضاءات متعددة 7 سم 5 واط","These types of lights are designed to be free of toxic chemicals and change the concept of energy-consuming lamps by placing LED chips to last for long working hours and a long lifespan that guarantees you a high-quality and efficient product.<br>- A lamp with an elegant appearance that combines a modern style for room lighting that ensures your safety. And good visibility<br>- Resistant to high temperature <br>- Longer lifespan, up to 25,000 hours<br>- Can be easily installed on the ceiling or false ceilings <br>- Diffuses a pleasant, eye-warming light<br>There is no Reviews for this product.","تم تصميم هذه الأنواع من الأضواء لتكون خالية من المواد الكيميائية السامة وتغير مفهوم المصابيح المستهلك للطاقة بوضع شرائح LED لتدوم لساعات عمل طويل وعمر افتراضي مديد يضمن لك منتج عالي الجودة والكفاءة.<br>- كشاف ذو مظهر انيق يجمع بين الطراز الحديث لإضاءة الغرف يضمن سلامتك ورؤية جيدة<br>- مقاومة لارتفاع درجة الحرارة <br>- عمر افتراضي يدوم لفترة أطول، حتى 25000 ساعة<br>- يمكن تثبيتها بسهولة على السقف أو الاسقف الزائفة <br>- تنشر إضاءة لطيفة ودافئة للعين<br>لا يوجد أي تعليقات لهذا المنتج.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","5.75","9.30"
"Anti-glare floodlight, white, yellow lighting color, 10 cm","كشاف مانع التوهج ابيض لون الانارة اصفر 10 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","13.80","22.33"
"Black burial light, lighting color, 3 multiple lights, 10 cm, 10 watts","كشاف دفن اسود لون الانارة 3 اضاءات متعددة 10 سم 10 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","7.76","12.56"
"White anti-glare spotlight, white lighting color, 7 cm","كشاف مانع التوهج ابيض لون الانارة ابيض 7 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","7.54","12.20"
"Burial spotlight, yellow, 10 cm, anti-glare, 12 watts, TOEFL","كشاف دفن لون اصفر 10 سم مانع للتوهج 12 واط توفل","Anti-Glare lamps give a new dynamic style that transforms your living room into a place that creates joy with simple touches that create a comfortable and safe atmosphere.<br>- It prevents the glare from traditional lamps to reveal a spot of light in a modern style.<br>- Designed to resist corrosion and oxidation. The new radiator cover is designed to enable heat dissipation in an effective and rapid manner without causing an increase in the temperature of the place.<br>- It has an elegant appearance that combines modern style and the effective dynamic feature of room lighting, ensuring safety and a safe and sound vision for the eye.<br>- Charming ceiling lighting Suitable for conference halls, shops, supermarkets, offices, shopping malls, exhibitions, kitchens, living rooms and bedrooms.<br>- More safe, lower energy consumption, lifespan up to 20,000 hours <br>There are no reviews for this product.","تمنح المصابيح المضادة للوهج Anti-Glare أسلوب ديناميكي جديد يحول غرفة معيشتك إلى مكان يخلق البهجة بلمسات بسيطة تضفي أجواء مريحة وامنه <br>- يعمل على منع الوهج الصادر من المصابيح التقليدية لتكشف على بقعة من الانارة بأسلوب حديث<br>- مصمم لتقاوم التآكل والأكسدة، تم تصميم غطاء المبرد الجديد ليمكن من تبديد الحرارة بطريقة فعالة وسريعة دون إحداث ارتفاع درجة حرارة المكان.<br>- ذو مظهر انيق يجمع بين الطراز الحديث والميزة الديناميكية الفعالة لإضاءة الغرف يضمن سلامة ورؤية امنة وسليمة للعين.<br>- إضاءة سقف ساحرة مناسبة لقاعات المؤتمرات والمحلات التجارية ومحلات السوبر ماركت والمكاتب ومراكز التسوق والمعارض والمطابخ وغرف المعيشة وغرف النوم.<br>- آمن أكثر واستهلاك للطاقة اقل وعمر افتراضي يصل حتى 20000 ساعة <br>لا يوجد أي تعليقات لهذا المنتج.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","32.43","52.47"
"Burial spotlight, cream solar color, 20 cm, 30 watts","كشاف دفن لون شمسي كريمي 20 سم 30 واط","These types of lights are designed to be free of toxic chemicals and change the concept of energy-consuming lamps by placing LED chips to last for long working hours and a long lifespan that guarantees you a high-quality and efficient product.<br>- A lamp with an elegant appearance that combines a modern style for room lighting that ensures your safety. And good visibility<br>- Resistant to high temperature <br>- Longer lifespan, up to 25,000 hours<br>- Can be easily installed on the ceiling or false ceilings <br>- Diffuses a pleasant and warm light for the eyes<br>From the best stores In selling electrical and lighting products, quality, guarantee and cheap prices. Thank you, Southern Electricity<br>Quality, price and speed of delivery","تم تصميم هذه الأنواع من الأضواء لتكون خالية من المواد الكيميائية السامة وتغير مفهوم المصابيح المستهلك للطاقة بوضع شرائح LED لتدوم لساعات عمل طويل وعمر افتراضي مديد يضمن لك منتج عالي الجودة والكفاءة.<br>- كشاف ذو مظهر انيق يجمع بين الطراز الحديث لإضاءة الغرف يضمن سلامتك ورؤية جيدة<br>- مقاومة لارتفاع درجة الحرارة <br>- عمر افتراضي يدوم لفترة أطول، حتى 25000 ساعة<br>- يمكن تثبيتها بسهولة على السقف أو الاسقف الزائفة <br>- تنشر إضاءة لطيفة ودافئة للعين<br>من أفضل المتاجر في بيع منتجات الكهرباء والانارة جودة وضمان وأسعار رخيصة شكرا كهرباء الجنوب<br>الجودة والسعر وسرعة التوصيل","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","10.42","16.86"
"Downlight Burial Searchlight, solar lighting color, 14 cm, 15 watts, elegant lighting and practical design.","داون لايت كشاف دفن لون الاضاءة شمسي 14 سم 15 واط اضاءة راقية وتصميم عملي.","These types of lights are designed to be free of toxic chemicals and change the concept of energy-consuming lamps by placing LED chips to last for long working hours and a long lifespan that guarantees you a high-quality and efficient product.<br>- A lamp with an elegant appearance that combines a modern style for room lighting that ensures your safety. And good visibility<br>- Resistant to high temperature <br>- Longer lifespan, up to 25,000 hours<br>- Can be easily installed on the ceiling or false ceilings <br>- Diffuses a pleasant and warm light for the eyes<br>I use it in every My room once.<br>I loved the flashlight, I recommend it.<br>I wish it had other colors, but the white is beautiful and pure.","تم تصميم هذه الأنواع من الأضواء لتكون خالية من المواد الكيميائية السامة وتغير مفهوم المصابيح المستهلك للطاقة بوضع شرائح LED لتدوم لساعات عمل طويل وعمر افتراضي مديد يضمن لك منتج عالي الجودة والكفاءة.<br>- كشاف ذو مظهر انيق يجمع بين الطراز الحديث لإضاءة الغرف يضمن سلامتك ورؤية جيدة<br>- مقاومة لارتفاع درجة الحرارة <br>- عمر افتراضي يدوم لفترة أطول، حتى 25000 ساعة<br>- يمكن تثبيتها بسهولة على السقف أو الاسقف الزائفة <br>- تنشر إضاءة لطيفة ودافئة للعين<br>أستخدمه في كل غرفة مره عملي.<br>حبيت الكشاف، أنصح فيه.<br>ياليت فيه ألوان ثانية، بس الأبيض جميل ونقي.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","5.82","9.42"
"Burial spotlight, cream solar color, 7 cm, 5 watts","كشاف دفن لون شمسي كريمي 7 سم 5 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","6.76","10.94"
"Anti-glare spotlight, white, lighting color: 14 cm","كشاف مانع التوهج ابيض لون الانارة ابيض 14 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","23.00","37.21"
"Downlight Burial Searchlight, yellow lighting color, 7 cm, 7 watts, bright and strong lighting TOEFL","داون لايت كشاف دفن لون الاضاءة اصفر 7 سم 7 واط اضاءة مشرقة وقوية توفل","These types of lights are designed to be free of toxic chemicals and change the concept of energy-consuming lamps by placing LED chips to last for long working hours and a long lifespan that guarantees you a high-quality and efficient product.<br>- A lamp with an elegant appearance that combines a modern style for room lighting that ensures your safety. And good visibility<br>- Resistant to high temperature <br>- Longer lifespan, up to 25,000 hours<br>- Can be easily installed on the ceiling or false ceilings <br>- Diffuses a pleasant and warm light for the eyes<br>Excellent spotlight and covers Spacious space, I recommend it.<br>It arrived in good condition, and I tried it at night, its light is strong.","تم تصميم هذه الأنواع من الأضواء لتكون خالية من المواد الكيميائية السامة وتغير مفهوم المصابيح المستهلك للطاقة بوضع شرائح LED لتدوم لساعات عمل طويل وعمر افتراضي مديد يضمن لك منتج عالي الجودة والكفاءة.<br>- كشاف ذو مظهر انيق يجمع بين الطراز الحديث لإضاءة الغرف يضمن سلامتك ورؤية جيدة<br>- مقاومة لارتفاع درجة الحرارة <br>- عمر افتراضي يدوم لفترة أطول، حتى 25000 ساعة<br>- يمكن تثبيتها بسهولة على السقف أو الاسقف الزائفة <br>- تنشر إضاءة لطيفة ودافئة للعين<br>كشاف ممتاز ويغطي مساحة واسعة، أنصح فيه.<br>وصلني بحالة جيدة، وجربته بالليل، ضوءه قوي.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","12.42","20.10"
"Anti-glare lamp, black, lighting color yellow, 14 cm","كشاف مانع التوهج اسود لون الانارة اصفر 14 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","23.00","37.21"
"Anti-glare floodlight, white, yellow lighting color, 14 cm","كشاف مانع التوهج ابيض لون الانارة اصفر 14 سم","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a4602b1c689cd118f5d49","664a3d90b1c689cd118f5d34","23.00","37.21"
